# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH126591	2798301	2798472	-	lcm_circ_0000277	171	171	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020778	YBX1	Nitsche2013
JH126564	385801	385983	-	lcm_circ_0000636	182	182	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH127674	228477	229403	+	lcm_circ_0000718	926	926	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000007576	MYOZ1	Nitsche2013
JH127617	544164	544337	+	lcm_circ_0000181	173	173	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000012226	TNNT3	Nitsche2013
JH127066	325642	325775	*	lcm_circ_0000370	133	133	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126585	1740943	1741168	+	lcm_circ_0000417	225	225	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000019196	MYOZ3	Nitsche2013
JH127277	544409	545322	-	lcm_circ_0000433	913	239	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012354	RPL5	Nitsche2013
JH126883	1430679	1430893	*	lcm_circ_0000098	214	214	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126644	2200449	2200585	-	lcm_circ_0000351	136	136	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000020127	POLR2L	Nitsche2013
JH126644	1389007	1389190	*	lcm_circ_0000357	183	183	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126644	1373663	1375751	+	lcm_circ_0000344	2088	230	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017917	MYBPC2	Nitsche2013
JH127617	544267	544511	+	lcm_circ_0000173	244	244	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000012226	TNNT3	Nitsche2013
JH127870	475849	486672	-	lcm_circ_0000691	10823	183	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011447	DARS	Nitsche2013
JH127777	233458	237142	-	lcm_circ_0000621	3684	314	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006688	PKM	Nitsche2013
JH128380	176554	176707	+	lcm_circ_0000316	153	153	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005348	ENSLACG00000004710	Nitsche2013
JH127792	213420	215840	-	lcm_circ_0000210	2420	167	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007087	FXR2	Nitsche2013
JH129703	123902	124116	-	lcm_circ_0000402	214	214	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004312	ZC3H13	Nitsche2013
JH128202	81640	95707	+	lcm_circ_0000589	14067	143	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001554	REEP5	Nitsche2013
JH126564	389111	389328	-	lcm_circ_0000641	217	217	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH126593	669105	670192	+	lcm_circ_0000456	1087	318	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013784	ACTA1	Nitsche2013
JH127105	666933	674391	+	lcm_circ_0000306	7458	261	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013711	EIF3J	Nitsche2013
JH128364	417108	417325	-	lcm_circ_0000241	217	217	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010759	ENSLACG00000009407	Nitsche2013
JH126563	7445298	7445455	*	lcm_circ_0000081	157	157	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127259	113988	115553	+	lcm_circ_0000602	1565	1565	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000004110	CNTN1	Nitsche2013
JH126663	1076589	1080842	+	lcm_circ_0000521	4253	304	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016720	CKM	Nitsche2013
JH126758	1169260	1176078	+	lcm_circ_0000491	6818	248	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017117	RAD23A	Nitsche2013
JH127364	375293	401140	+	lcm_circ_0000426	25847	24337	muscle	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000010479	POLA2	Nitsche2013
JH126644	1349698	1352368	+	lcm_circ_0000347	2670	181	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017917	MYBPC2	Nitsche2013
JH126956	1023694	1036470	+	lcm_circ_0000062	12776	478	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015535	MLLT4	Nitsche2013
JH127208	1077204	1077381	*	lcm_circ_0000044	177	177	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126836	1675495	1675694	*	lcm_circ_0000108	199	199	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126886	1093912	1094044	*	lcm_circ_0000443	132	132	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127055	1034429	1034715	+	lcm_circ_0000603	286	286	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000016403	VIM	Nitsche2013
JH126663	1080854	1081875	+	lcm_circ_0000522	1021	235	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000016720	CKM	Nitsche2013
JH128294	256543	256657	*	lcm_circ_0000152	114	114	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126693	1363437	1393842	-	lcm_circ_0000391	30405	247	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000017911	TBCA	Nitsche2013
JH128244	292558	292771	*	lcm_circ_0000088	213	213	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127844	463913	464921	-	lcm_circ_0000116	1008	140	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011374	AKAP8L	Nitsche2013
JH126971	1308099	1309209	+	lcm_circ_0000309	1110	230	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017852	RPS23	Nitsche2013
JH126564	384618	384828	-	lcm_circ_0000627	210	210	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH127860	239897	291753	+	lcm_circ_0000572	51856	35754	muscle	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVERLAPTX, OVEXON, upstream_start	ENSLACT00000008441	SART3	Nitsche2013
JH127277	539224	544425	-	lcm_circ_0000431	5201	210	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012354	RPL5	Nitsche2013
JH126563	4084662	4085949	-	lcm_circ_0000080	1287	136	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021410	ENSLACG00000018689	Nitsche2013
JH126591	2793464	2798218	-	lcm_circ_0000282	4754	232	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020779	YBX1	Nitsche2013
JH127617	284371	284583	*	lcm_circ_0000182	212	212	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127018	1112593	1165923	*	lcm_circ_0000019	53330	53330	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126590	2929132	2939525	-	lcm_circ_0000059	10393	348	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020897	RPL18A	Nitsche2013
JH127309	102053	105258	+	lcm_circ_0000162	3205	165	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000004458	POLR2F	Nitsche2013
JH126577	811665	826021	-	lcm_circ_0000295	14356	396	muscle	None	ALT_DONOR, CDS, coding, OVCODE, OVEXON	ENSLACT00000014847	TPM1	Nitsche2013
JH127073	44309	44430	*	lcm_circ_0000703	121	121	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126591	2791465	2793332	-	lcm_circ_0000279	1867	380	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000020778	YBX1	Nitsche2013
JH126971	1309206	1316463	+	lcm_circ_0000311	7257	173	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017852	RPS23	Nitsche2013
JH131093	17702	17900	+	lcm_circ_0000547	198	198	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000000423	ATN1	Nitsche2013
JH126756	1517901	1522575	-	lcm_circ_0000248	4674	4674	muscle	None	ALT_ACCEPTOR, ALT_DONOR, downstream_end, ncRNA, OVCODE, OVEXON, upstream_start	ENSLACT00000023464	SNORA71	Nitsche2013
JH128238	151716	241134	*	lcm_circ_0000379	89418	89418	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126955	1081050	1081192	+	lcm_circ_0000407	142	142	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000016807	MRPS28	Nitsche2013
JH126593	669068	670006	+	lcm_circ_0000458	938	169	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013784	ACTA1	Nitsche2013
JH127819	496105	498928	+	lcm_circ_0000501	2823	257	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024940	ATP2A1	Nitsche2013
JH126570	3219498	3219754	+	lcm_circ_0000260	256	256	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000026136	PXN	Nitsche2013
JH126979	641293	646027	+	lcm_circ_0000362	4734	311	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012672	MYOM1	Nitsche2013
JH127333	891044	891173	-	lcm_circ_0000539	129	129	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000015575	FBXL5	Nitsche2013
JH126669	1407806	1409336	+	lcm_circ_0000219	1530	192	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018152	RARS	Nitsche2013
JH126593	2926826	2927047	*	lcm_circ_0000487	221	221	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126585	2463312	2464701	-	lcm_circ_0000412	1389	156	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020487	SPARC	Nitsche2013
JH127645	197729	197937	-	lcm_circ_0000222	208	208	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000006836	TPI1	Nitsche2013
JH126563	7472826	7476347	-	lcm_circ_0000077	3521	240	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021871	PFKM	Nitsche2013
JH126748	665834	668992	-	lcm_circ_0000058	3158	275	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013619	pabpc4	Nitsche2013
JH127964	114574	117823	-	lcm_circ_0000728	3249	97	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004752	MYL1	Nitsche2013
AFYH01283200	54	176	*	lcm_circ_0000004	122	122	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127028	213853	220905	+	lcm_circ_0000381	7052	285	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006409	SERBP1	Nitsche2013
JH128683	252051	292832	-	lcm_circ_0000748	40781	758	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007913	ENSLACG00000006948	Nitsche2013
JH126562	7464414	7466119	-	lcm_circ_0000167	1705	203	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021868	RPL13A	Nitsche2013
JH127111	1140621	1143406	-	lcm_circ_0000565	2785	313	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017119	ENO3	Nitsche2013
JH126564	386158	386348	-	lcm_circ_0000640	190	190	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH126578	3645380	3646182	+	lcm_circ_0000650	802	152	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021226	RYR1	Nitsche2013
JH126593	3445962	3448376	+	lcm_circ_0000453	2414	195	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000021190	SF1	Nitsche2013
JH126644	1354054	1355002	+	lcm_circ_0000350	948	112	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017917	MYBPC2	Nitsche2013
JH126644	1340884	1341055	+	lcm_circ_0000345	171	171	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000017917	MYBPC2	Nitsche2013
JH127149	804754	804882	+	lcm_circ_0000257	128	128	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014830	pgk1	Nitsche2013
JH127350	307487	307667	+	lcm_circ_0000218	180	180	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008978	RPL23A	Nitsche2013
JH128795	112466	115041	-	lcm_circ_0000327	2575	111	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004705	ATPIF1	Nitsche2013
JH126831	1010942	1039410	*	lcm_circ_0000557	28468	28468	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127777	190985	191164	-	lcm_circ_0000620	179	179	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000006688	PKM	Nitsche2013
JH127636	674172	675613	-	lcm_circ_0000250	1441	1441	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013372	KIAA2026	Nitsche2013
JH126644	1020178	1020318	*	lcm_circ_0000356	140	140	muscle	None	INTERGENIC	None	None	Nitsche2013
JH128294	334857	334991	-	lcm_circ_0000154	134	134	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000008229	PDE4DIP	Nitsche2013
JH129546	215618	229018	-	lcm_circ_0000330	13400	289	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000007256	NDUFA4	Nitsche2013
JH126588	2767870	2770219	+	lcm_circ_0000754	2349	157	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020739	MAP7D1	Nitsche2013
JH128042	13585	13746	*	lcm_circ_0000276	161	161	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126627	523444	523565	-	lcm_circ_0000142	121	121	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000012026	ldha	Nitsche2013
JH129858	60541	60662	+	lcm_circ_0000095	121	121	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	ENSLACT00000003197	qkia	Nitsche2013
JH127271	510635	515322	+	lcm_circ_0000305	4687	323	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026290	RTN4	Nitsche2013
JH126578	2805963	2806135	*	lcm_circ_0000649	172	172	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126593	3500182	3500366	+	lcm_circ_0000481	184	184	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000021202	PYGM	Nitsche2013
JH127018	1112593	1115401	*	lcm_circ_0000020	2808	2808	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127277	539240	544443	-	lcm_circ_0000434	5203	212	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012354	RPL5	Nitsche2013
JH128294	316668	317270	-	lcm_circ_0000149	602	151	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008229	PDE4DIP	Nitsche2013
JH127208	1071467	1071646	+	lcm_circ_0000050	179	179	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016039	TTN	Nitsche2013
JH126758	1157091	1176078	+	lcm_circ_0000490	18987	578	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017118	RAD23A	Nitsche2013
JH127302	98788	99113	+	lcm_circ_0000388	325	325	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000003146	CASQ1	Nitsche2013
JH126645	798326	798572	*	lcm_circ_0000032	246	246	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127671	315719	322907	+	lcm_circ_0000670	7188	188	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000009047	PFDN2	Nitsche2013
JH126593	3493502	3494210	+	lcm_circ_0000465	708	349	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021202	PYGM	Nitsche2013
JH126819	669981	670134	-	lcm_circ_0000198	153	153	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013795	IGFN1	Nitsche2013
JH126836	1662281	1662500	+	lcm_circ_0000109	219	219	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000018951	SPEG	Nitsche2013
JH126819	683843	684004	-	lcm_circ_0000205	161	71	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013795	IGFN1	Nitsche2013
JH127589	411706	411861	-	lcm_circ_0000021	155	155	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010642	ATP6V0A1	Nitsche2013
JH126627	520877	523541	-	lcm_circ_0000141	2664	165	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012026	ldha	Nitsche2013
JH129842	81951	82342	*	lcm_circ_0000714	391	391	muscle	None	INTERGENIC	None	None	Nitsche2013
JH128364	418267	418562	-	lcm_circ_0000240	295	295	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010759	ENSLACG00000009407	Nitsche2013
JH128380	176554	179273	+	lcm_circ_0000315	2719	275	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005348	ENSLACG00000004710	Nitsche2013
JH127111	290872	291017	*	lcm_circ_0000564	145	145	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127913	482003	482140	-	lcm_circ_0000707	137	137	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011615	ZNF384	Nitsche2013
JH128683	340334	341792	-	lcm_circ_0000749	1458	112	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007913	ENSLACG00000006948	Nitsche2013
JH127488	524494	524652	*	lcm_circ_0000312	158	158	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127233	572873	596087	-	lcm_circ_0000429	23214	648	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000012219	ENSLACG00000010675	Nitsche2013
JH126593	2296944	2297260	*	lcm_circ_0000477	316	316	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127964	114034	114457	-	lcm_circ_0000726	423	423	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000004752	MYL1	Nitsche2013
JH126681	273821	280244	-	lcm_circ_0000570	6423	134	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008295	HSPB1	Nitsche2013
JH129058	152026	152199	-	lcm_circ_0000089	173	173	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005251	QRICH1	Nitsche2013
JH127283	870131	871023	-	lcm_circ_0000646	892	892	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025618	RASSF8	Nitsche2013
JH126593	2293447	2298653	-	lcm_circ_0000448	5206	4148	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000020263	actn3b	Nitsche2013
JH127208	1070135	1070346	+	lcm_circ_0000042	211	211	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016039	TTN	Nitsche2013
AFYH01282621	1481	1606	*	lcm_circ_0000532	125	125	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127008	1342636	1343842	+	lcm_circ_0000741	1206	321	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000017969	EEF1B2	Nitsche2013
JH127890	457464	457623	*	lcm_circ_0000440	159	159	muscle	None	INTERGENIC	None	None	Nitsche2013
JH129160	248004	248187	+	lcm_circ_0000363	183	183	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007908	SLC25A4	Nitsche2013
JH126577	811665	825934	-	lcm_circ_0000294	14269	6542	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000026654	TPM1	Nitsche2013
JH127028	178150	207700	+	lcm_circ_0000383	29550	285	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006409	SERBP1	Nitsche2013
JH127617	585761	585979	+	lcm_circ_0000187	218	218	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000012226	TNNT3	Nitsche2013
JH128977	313839	314085	+	lcm_circ_0000262	246	246	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006086	FILIP1L	Nitsche2013
JH127819	450360	474439	+	lcm_circ_0000507	24079	193	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011222	ATP2A1	Nitsche2013
JH126718	1792268	1792901	+	lcm_circ_0000159	633	233	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019300	AK1	Nitsche2013
JH131257	43055	53397	*	lcm_circ_0000103	10342	10342	muscle	None	INTERGENIC	None	None	Nitsche2013
JH128294	363094	365175	-	lcm_circ_0000155	2081	185	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008229	PDE4DIP	Nitsche2013
JH126819	683688	684004	-	lcm_circ_0000204	316	226	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000013795	IGFN1	Nitsche2013
JH133144	5678	11717	+	lcm_circ_0000069	6039	323	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000000942	ck2b (2 of 2)	Nitsche2013
JH127456	428767	431207	+	lcm_circ_0000553	2440	131	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010903	MRPS14	Nitsche2013
JH127964	114503	121676	-	lcm_circ_0000727	7173	490	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004752	MYL1	Nitsche2013
JH127627	737054	742680	-	lcm_circ_0000596	5626	235	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014068	ZNF106	Nitsche2013
JH128364	417227	417342	-	lcm_circ_0000242	115	115	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010759	ENSLACG00000009407	Nitsche2013
JH128238	234318	234517	*	lcm_circ_0000378	199	199	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127319	465429	465592	+	lcm_circ_0000285	163	163	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000011159	KPNA4	Nitsche2013
JH127803	491742	493362	*	lcm_circ_0000007	1620	1620	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126570	3233047	3234824	+	lcm_circ_0000261	1777	362	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021094	RPLP0	Nitsche2013
